Lon,Lat,Depth
-96.933746,50.105387,0
-96.934776,50.104836,0
-96.93572,50.10401,0
-96.936493,50.10313,0
-96.937265,50.102359,0
-96.93778,50.101423,0
-96.938553,50.100157,0
-96.93924,50.099111,0
-96.939669,50.097899,0
-96.939926,50.096963,0
-96.93984,50.095807,0
-96.939669,50.094706,0
-96.939497,50.09366,0
-96.938896,50.092228,0
-96.938467,50.090962,0
-96.937866,50.090136,0
-96.937695,50.089089,0
-96.938124,50.088153,0
-96.938725,50.087437,0
-96.939068,50.086666,0
-96.939411,50.08573,0
-96.939497,50.084849,0
-96.938982,50.084188,0
-96.938639,50.083141,0
-96.93821,50.08204,0
-96.93821,50.081159,0
-96.938725,50.080112,0
-96.939754,50.079231,0
-96.941042,50.078515,0
-96.94293,50.078074,0
-96.944475,50.077578,0
-96.945848,50.077248,0
-96.947222,50.076918,0
-96.948338,50.076367,0
-96.949024,50.075651,0
-96.949539,50.074659,0
-96.949968,50.073557,0
-96.950226,50.072621,0
-96.950397,50.071409,0
-96.950827,50.070197,0
-96.951513,50.069371,0
-96.952629,50.068654,0
-96.954174,50.067883,0
-96.955547,50.067332,0
-96.956577,50.066781,0
-96.957779,50.06634,0
-96.958981,50.065845,0
-96.960011,50.065294,0
-96.961384,50.064577,0
-96.962843,50.064302,0
-96.96413,50.064192,0
-96.966105,50.064192,0
-96.967735,50.064247,0
-96.969023,50.064357,0
-96.970482,50.064522,0
-96.972027,50.064688,0
-96.973572,50.064908,0
-96.97546,50.064963,0
-96.977005,50.064798,0
-96.977949,50.064247,0
-96.979065,50.062814,0
-96.980267,50.061767,0
-96.981125,50.060665,0
-96.98164,50.059839,0
-96.982412,50.059012,0
-96.983442,50.058131,0
-96.984301,50.057304,0
-96.985331,50.056312,0
-96.986103,50.05543,0
-96.98679,50.054494,0
-96.987305,50.053557,0
-96.987991,50.052455,0
-96.988249,50.051628,0
-96.988249,50.050636,0
-96.988163,50.049203,0
-96.987906,50.048156,0
-96.987734,50.047219,0
-96.987305,50.046502,0
-96.987047,50.045124,0
-96.986704,50.044077,0
-96.986532,50.04303,0
-96.986446,50.042148,0
-96.986876,50.041211,0
-96.987476,50.040494,0
-96.988592,50.039722,0
-96.990223,50.039116,0
-96.992111,50.03884,0
-96.993656,50.03862,0
-96.995201,50.038565,0
-96.996832,50.038454,0
-96.998377,50.038399,0
-97.000265,50.038234,0
-97.001381,50.037793,0
-97.002068,50.037131,0
-97.002583,50.036304,0
-97.002926,50.035478,0
-97.003613,50.034761,0
-97.004642,50.034154,0
-97.005672,50.033438,0
-97.007475,50.032776,0
-97.009192,50.03239,0
-97.01108,50.032335,0
-97.013569,50.03217,0
-97.015629,50.03239,0
-97.017431,50.032611,0
-97.019835,50.032721,0
-97.021894,50.032721,0
-97.023869,50.032666,0
-97.025499,50.032611,0
-97.026958,50.032335,0
-97.028332,50.031949,0
-97.029791,50.031287,0
-97.030907,50.030736,0
-97.032108,50.029413,0
-97.032623,50.02831,0
-97.033224,50.027318,0
-97.033653,50.02638,0
-97.034512,50.025443,0
-97.035284,50.024616,0
-97.036228,50.023678,0
-97.036915,50.023016,0
-97.037687,50.0223,0
-97.038631,50.021638,0
-97.039919,50.021197,0
-97.040863,50.02059,0
-97.041893,50.020204,0
-97.042837,50.019597,0
-97.04318,50.018991,0
-97.043266,50.018219,0
-97.04318,50.017391,0
-97.042751,50.016454,0
-97.042322,50.015902,0
-97.041979,50.01513,0
-97.041636,50.014579,0
-97.04155,50.013641,0
-97.041636,50.012814,0
-97.041807,50.011766,0
-97.042065,50.010773,0
-97.042065,50.009559,0
-97.041893,50.008511,0
-97.041636,50.007684,0
-97.041378,50.006967,0
-97.041035,50.005863,0
-97.040863,50.004871,0
-97.040691,50.003822,0
-97.04052,50.002719,0
-97.040434,50.001671,0
-97.040348,50.000678,0
-97.040091,49.999905,0
-97.039833,49.998912,0
-97.039661,49.997754,0
-97.039576,49.996926,0
-97.039833,49.995823,0
-97.040091,49.994885,0
-97.040949,49.993947,0
-97.041979,49.99334,0
-97.043352,49.992788,0
-97.045326,49.992181,0
-97.046785,49.991739,0
-97.048244,49.991353,0
-97.04936,49.990581,0
-97.050133,49.989587,0
-97.050734,49.988484,0
-97.050905,49.987435,0
-97.051678,49.986276,0
-97.052107,49.985172,0
-97.05245,49.984289,0
-97.052794,49.983572,0
-97.053652,49.98291,0
-97.054596,49.982137,0
-97.055969,49.981364,0
-97.057514,49.980647,0
-97.058716,49.979653,0
-97.05966,49.97866,0
-97.060604,49.977556,0
-97.061548,49.976397,0
-97.062063,49.975569,0
-97.062492,49.974796,0
-97.063093,49.973747,0
-97.06378,49.972533,0
-97.064295,49.971263,0
-97.06481,49.970049,0
-97.065411,49.96911,0
-97.065754,49.968227,0
-97.066441,49.967288,0
-97.067299,49.966405,0
-97.068071,49.965577,0
-97.068501,49.964859,0
-97.069273,49.96392,0
-97.06996,49.962982,0
-97.070732,49.962043,0
-97.071505,49.96116,0
-97.072792,49.960276,0
-97.07365,49.959448,0
-97.074337,49.958785,0
-97.075281,49.958123,0
-97.075882,49.957515,0
-97.076869,49.956936,0
-97.077599,49.956273,0
-97.078156,49.955665,0
-97.078757,49.955086,0
-97.079573,49.954533,0
-97.080152,49.954161,0
-97.080624,49.953816,0
-97.081053,49.953498,0
-97.081654,49.953125,0
-97.082105,49.952863,0
-97.082598,49.952573,0
-97.08307,49.952255,0
-97.083457,49.951952,0
-97.083864,49.951717,0
-97.085087,49.951441,0
-97.08601,49.951275,0
-97.086911,49.951109,0
-97.087748,49.951027,0
-97.088563,49.950985,0
-97.089336,49.951013,0
-97.09028,49.951109,0
-97.09116,49.951151,0
-97.092083,49.951261,0
-97.092769,49.951372,0
-97.093649,49.951496,0
-97.094529,49.95151,0
-97.095344,49.951427,0
-97.096095,49.951289,0
-97.09676,49.951151,0
-97.097297,49.950847,0
-97.097683,49.950391,0
-97.097919,49.95006,0
-97.098091,49.949715,0
-97.098155,49.949273,0
-97.098219,49.948831,0
-97.098262,49.948348,0
-97.098198,49.94792,0
-97.098091,49.947575,0
-97.098005,49.947202,0
-97.097769,49.946622,0
-97.097533,49.946277,0
-97.097275,49.945794,0
-97.096996,49.945393,0
-97.096803,49.945006,0
-97.09646,49.944509,0
-97.09631,49.943929,0
-97.096202,49.943377,0
-97.096202,49.942977,0
-97.096353,49.942493,0
-97.096567,49.942065,0
-97.09691,49.941651,0
-97.097468,49.941292,0
-97.098155,49.940988,0
-97.099035,49.940698,0
-97.09985,49.940408,0
-97.100945,49.940173,0
-97.10206,49.939814,0
-97.103198,49.939483,0
-97.104421,49.939248,0
-97.105258,49.939013,0
-97.106245,49.938696,0
