Lon,Lat,Depth
-96.798155,50.334491,0
-96.797984,50.334737,0
-96.797898,50.335066,0
-96.797855,50.335354,0
-96.797876,50.335669,0
-96.797812,50.336025,0
-96.797769,50.336326,0
-96.797726,50.336641,0
-96.797683,50.336915,0
-96.797597,50.337189,0
-96.797512,50.337504,0
-96.797447,50.337805,0
-96.797361,50.338093,0
-96.797233,50.338421,0
-96.797104,50.338736,0
-96.796997,50.338983,0
-96.796803,50.339243,0
-96.796589,50.339517,0
-96.796396,50.339736,0
-96.796138,50.339942,0
-96.795924,50.340188,0
-96.795709,50.340407,0
-96.795452,50.340599,0
-96.795216,50.340818,0
-96.794958,50.341092,0
-96.794701,50.341311,0
-96.794379,50.341517,0
-96.7941,50.341681,0
-96.793885,50.341845,0
-96.793563,50.342051,0
-96.793349,50.342283,0
-96.793113,50.342461,0
-96.79292,50.342598,0
-96.792705,50.342749,0
-96.792512,50.342886,0
-96.792276,50.343037,0
-96.792126,50.343215,0
-96.791975,50.343365,0
-96.791804,50.343502,0
-96.791632,50.343667,0
-96.791461,50.343831,0
-96.791267,50.343995,0
-96.791117,50.344201,0
-96.790967,50.344406,0
-96.790795,50.344584,0
-96.790559,50.344803,0
-96.790323,50.345022,0
-96.79013,50.345173,0
-96.789916,50.345323,0
-96.789722,50.345488,0
-96.789486,50.345625,0
-96.789315,50.345748,0
-96.789122,50.345885,0
-96.788907,50.345981,0
-96.788628,50.346118,0
-96.788392,50.346241,0
-96.788177,50.346364,0
-96.787963,50.346446,0
-96.787684,50.346556,0
-96.787384,50.346665,0
-96.787062,50.346789,0
-96.786847,50.346912,0
-96.786504,50.347035,0
-96.786203,50.34709,0
-96.785882,50.347199,0
-96.78556,50.347282,0
-96.785216,50.347364,0
-96.78498,50.347432,0
-96.78453,50.347542,0
-96.784208,50.347638,0
-96.78395,50.347775,0
-96.783671,50.347966,0
-96.783457,50.348172,0
-96.783221,50.348432,0
-96.783006,50.348678,0
-96.782792,50.348897,0
-96.78262,50.349103,0
-96.782405,50.349322,0
-96.782212,50.349527,0
-96.782062,50.34976,0
-96.781933,50.349993,0
-96.781697,50.350267,0
-96.781461,50.350458,0
-96.781225,50.350705,0
-96.781054,50.350965,0
-96.780903,50.351252,0
-96.780818,50.351499,0
-96.780775,50.3518,0
-96.78071,50.352101,0
-96.780646,50.352348,0
-96.78056,50.352608,0
-96.780474,50.352868,0
-96.780367,50.353155,0
-96.78026,50.353361,0
-96.780088,50.353635,0
-96.779981,50.353908,0
-96.77983,50.35421,0
-96.779594,50.35447,0
-96.779315,50.354634,0
-96.779015,50.354867,0
-96.77865,50.355045,0
-96.778264,50.355264,0
-96.777856,50.355442,0
-96.777427,50.35562,0
-96.777041,50.355798,0
-96.776719,50.356017,0
-96.776462,50.356277,0
-96.776268,50.356619,0
-96.776075,50.357003,0
-96.775904,50.357276,0
-96.775796,50.35766,0
-96.775646,50.35807,0
-96.775496,50.358426,0
-96.775367,50.35881,0
-96.77526,50.359138,0
-96.775174,50.35948,0
-96.775131,50.359877,0
-96.775153,50.360233,0
-96.775196,50.360589,0
